Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.021081625018268824,1.0820086915791036,1.1111376196146012,1.2555088824033738,1.9954127824009986
0.03110962500795722,1.0598573921620846,0.8634764617681504,1.1019574910402299,1.7559042125947353
0.04113662499003112,0.5530976302921772,0.9670821064710617,1.259424178004265,1.681461878673747
0.05116462497971952,0.3318869371712208,1.755930554866791,1.0030009675025942,2.0492564489079523
0.06119162496179342,0.8070724654197693,2.016779522895813,0.926457406282425,2.3615861055795038
0.07121862494386733,1.790954353362322,1.5895614820718766,1.7236492466926576,2.950455884560581
0.08124662516638637,1.662308153808117,1.0847555673122407,2.5143495082855227,3.203422621017636
0.09127362514846027,0.9789138742536306,0.4526060664653778,2.956825273633003,3.1473703823036776
0.10130162513814867,0.6527395936846734,-0.2355425110459328,2.9490683573484424,3.029612752149571
0.11132862512022257,0.4391580551862717,-0.7276783865690232,2.601182999610901,2.7365176098792876
0.12135662510991096,0.4249019587039948,-0.9596692988276482,2.329822492003441,2.5553042249149054
0.13138362509198487,0.5194879809021951,-1.1405108150839807,1.9219587349891663,2.2944624774936986
0.14141162508167326,0.4870276017487049,-1.2856214582920076,1.1769720053672792,1.8097738865129638
0.15143862506374717,0.06893297150731087,-1.3898077315092088,0.46536235213279725,1.467269369920251
0.16146662505343556,-0.48232439383864406,-1.7441893458366395,-0.3978656029701233,1.852870835500586
0.17149362503550947,-1.0404162771999836,-2.4750149962306023,-1.492699431180954,3.0718588595957637
0.18152162502519786,-1.0622968505322934,-2.396563196182251,-2.2027174723148346,3.4240259950513185
0.19154862500727177,-0.8787217609584332,-2.1137766444683077,-2.344677928090096,3.2768457733549883
0.20157662499696016,-0.8156292808055878,-2.2867460542917253,-2.280586597323418,3.3309959274093117
0.21160362497903407,-0.6616621524095536,-2.1982636481523516,-1.9107122004032135,2.986801128881704
0.22163062496110797,-0.3641704380512238,-1.548032509982586,-1.3271214866638184,2.0712981920231064
0.23165862495079637,-0.1769876164197922,-1.0101801788806917,0.03118203163146973,1.0260413876964474
0.2416856251657009,0.29428963288664817,-0.7985805541276932,-0.6716380870342255,1.084174805744187
0.2517136251553893,0.31185627669095994,-0.5675903928279877,0.06580339550971985,0.6509556653127666
0.2617406251374632,-0.07834976613521576,-0.465323760509491,0.3970218497514725,0.6166775795569496
0.2717686251271516,-0.40732581317424776,-0.4330301731824875,0.3630623906850815,0.6965943930972199
0.2817956251092255,-0.606560038626194,-0.37098215192556383,-0.09593702137470246,0.7174585350915983
0.2918236250989139,-1.5270968466997148,-0.6461617684364319,-1.366308941245079,2.1485692758473856
0.3018506250809878,-2.201722568571568,-1.0389212903380394,-1.6446235424280167,2.937979971474196
0.3118786250706762,-2.315417291522026,-1.221366990208626,-1.4847051179409028,3.0095255183982714
0.3219056250527501,-2.032102736234665,-1.2106554758548738,-1.196048546433449,2.650596222976138
0.3319336250424385,-1.7010959511995316,-1.0049355188012123,-0.8781155508756638,2.162107710736302
0.3419606250245124,-1.394074444770813,-0.739717657417059,-0.6262894213199616,1.6978999409608697
0.3519886250142008,-1.0649329215288164,-0.5058835566043854,-0.6033057707548142,1.3243784025816274
0.3620156249962747,-0.8760684406757355,-0.5008822868764401,-0.47111835122108464,1.113701701045599
0.3720436249859631,-0.9700244253873825,-0.5790117591619491,-0.39397603511810303,1.1964192907769906
0.382070624968037,-1.0936480128765107,-0.639782602339983,-0.5341039735078812,1.3750108395363903
0.3920976249501109,-1.6475594294071199,-0.7530642195045948,-0.4966478794813156,1.8783548408965933
0.4021256249397993,-1.929615079164505,-0.6923598884046078,-0.6361577671766282,2.146502567794838
0.41215262515470386,-1.8384797912836075,-0.48498107627034187,-1.2447845041751862,2.272598303513672
0.42218062514439225,-1.644716513156891,-0.213662376254797,-1.9330970960855485,2.5470784052659607
0.43220762512646616,-1.5615387010574342,-0.03326320186257362,-2.1760798966884614,2.6785879250586406
0.44223562511615455,-2.075101990699768,-0.2898314233124256,-2.0963425862789156,2.9638999248949043
0.45226262509822845,-2.7279301697015765,-0.8467483086884022,-1.827914457321167,3.3911439032159163
0.46229062508791685,-2.8846525061130524,-1.3583011794090272,-1.8909123587608339,3.7069868793297243
0.47231762506999075,-2.829167692065239,-1.773047547787428,-2.6137404799461366,4.240227202998658
0.48234562505967915,-3.2025562655925754,-1.7701227705180647,-3.7998107528686527,5.275250042851908
0.49237262504175305,-3.722873089313507,-1.8222460202872754,-4.9177668106555945,6.431546859160182
0.5024006250314415,-3.934845766425133,-2.418344074487686,-5.947106561064721,7.529905425489921
0.5124276250135154,-4.01042395234108,-3.2814644408226017,-6.645741827487946,8.427181829741011
0.5224556250032037,-4.412964988946915,-4.051360309123993,-6.815154960751534,9.073814935685693
0.5324826249852777,-4.523456899523735,-4.598685129582882,-6.708151499032975,9.306388331510455
0.542510624974966,-4.143792509436608,-5.125465173125267,-6.599992042779923,9.327448984955172
0.55253762495704,-3.711825360059738,-5.626962148547173,-6.215890785455704,9.169386499732594
0.5625646249391139,-2.899032563567162,-6.048159311413765,-5.833311558365822,8.88887757806508
0.5725926251616329,-1.3647372096776964,-6.190385230779648,-5.123963608145714,8.150974175798577
0.5826196251437068,0.5086720937490463,-6.365241537094117,-4.4041123044490815,7.757013105229816
0.5926476251333952,2.2106579911708835,-6.0791489696502685,-3.991755546927452,7.6011297381082565
0.6026746251154691,3.582207207083702,-5.944345505833626,-3.4458653408288957,7.748641165671094
