Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.002677291864529252,-0.050174665153026585,0.09451147019863129,-2.345843278169632,2.348282478910059
0.012703291838988662,-0.35521016478538514,0.1869998037815094,-2.3143589454889297,2.3489147528903245
0.022728291805833578,-0.48915554970502856,0.8317073696851731,-0.13936721563339233,0.9749018008954863
0.03275429178029299,0.46882624268531803,1.5484552636742592,3.332284930944443,3.7042724805864866
0.0427802917547524,1.966884647011757,2.082257520854473,7.635422253012657,8.155004879189617
0.052805291721597314,3.18647817671299,1.7355307888984681,7.02399820804596,7.905837154692445
0.06283129169605672,4.059380934834481,0.7415722480416298,6.1184130227565765,7.379937729425666
0.07285729167051613,4.093529843688011,-0.8630186247825623,4.340398119091988,6.0283367158863355
0.08288329164497554,3.0607557311654094,-1.9381236550211907,2.9215566229820253,4.654035028800786
0.0929082918446511,1.4990886837244035,-2.2040269562602046,2.0215069967508317,3.345368775412474
0.10293429181911051,0.5077092035114765,-2.389370097666979,1.194865654706955,2.7192943996106136
0.11296029179356992,0.5117070910334587,-2.389359718859196,0.9265907227993012,2.613322479277778
0.12298529176041484,1.1706372050195932,-2.1140150646865368,1.2412451845407486,2.7166414499604663
0.13301129173487425,1.7713227653503418,-1.746505866497755,1.613297084569931,2.964893685082367
0.14303729170933366,1.7672919872403146,-1.4991398468613626,1.3753686171770096,2.6948803464582114
0.15306229167617857,1.3180977711081505,-1.2549326393008233,0.8020216405391694,1.988837945956368
0.16308829165063798,0.9032309500873089,-0.9986298814415933,0.0011589181423187257,1.346509982285662
0.17311429185792804,0.755204373523593,-0.6738201217353345,-0.8754696857929231,1.3382131268923283
0.18313929182477295,0.8102686265856028,-0.27481040138751267,-1.764185653924942,1.9607159471617148
0.19316529179923236,1.0217735995352268,0.0732488013803959,-2.2494367253780365,2.471710391022844
0.20319129177369177,1.485639064460993,0.17481877449899913,-2.3142174428701403,2.7555920247116186
0.2132162917405367,2.0226072965562345,-0.07347930958494545,-2.5012733799219133,3.217562432358631
0.2232422917149961,2.7707370507717135,-0.565813058540225,-2.5454683899879456,3.8048045345538584
0.2332682916894555,2.6834071308374408,-1.2089359559118749,-2.170297585129738,3.656828076809977
0.24329429166391492,0.14827194035053254,-1.8439694496989252,-1.3618504393100739,2.297138332527519
0.2533192918635905,-6.773688261508942,-2.3932772071659567,0.5442348593473435,7.204638785988714
0.2633452918380499,-10.615783739089967,-2.8789263278245927,1.0850274628400802,11.052618051452141
0.2733712918125093,0.21179638355970384,-4.3714801633358,-4.114465799331665,6.00695641239366
0.2833962917793542,3.972629596889019,-6.564623404741288,-7.7069658601284035,10.875356965605333
0.2934222917538136,1.692050308585167,-5.2708643764257435,-8.542267513275148,10.179164002501043
0.30344829172827303,-1.0802529188990593,-3.6799983805418015,-8.827503463625908,9.624663726588459
0.31347329169511795,-4.013850128352642,-4.8050433102250105,-9.994262137413026,11.79341806845421
0.32349929166957736,-7.209375994205475,-6.525230712890625,-11.650783009529114,15.175456593375026
0.33352529164403677,-10.085590968132019,-7.602862032651902,-12.160618114471436,17.532920155810235
0.34355029184371233,-11.736105580329896,-8.18434891819954,-12.611068897247316,19.07246182690119
0.3535765416454524,-12.128816277980805,-8.491512511968613,-13.010115637779236,19.709821865108765
0.36360254185274243,-11.633051912784577,-8.967920839190484,-13.263922219276429,19.79098617104622
0.37362754181958735,-10.892276347875596,-9.508723967671395,-13.388722851276398,19.70572036542053
0.38365354179404676,-10.458895926475526,-9.817720663547517,-13.09150887966156,19.42070410089582
0.39367954176850617,-9.181419054865838,-10.340206804275514,-12.759510991573334,18.81551097792244
0.4037045417353511,-6.244535125494004,-10.82510821223259,-10.962534152269363,16.623908739515688
0.4137305417098105,-1.8635590839385987,-9.962570228576661,-6.7713283252716066,12.189197894335692
0.4237565416842699,3.2246710199117663,-7.970175349116325,-1.3942288112640382,8.710113217431738
0.4337825416587293,8.034853155612947,-6.244840350151063,2.805244978666306,10.555865460561284
0.4438075418584049,10.67863312125206,-5.0853445029258735,5.42438711643219,13.012221549015198
0.4538335418328643,11.606089231967927,-3.875018225312233,5.741625462770462,13.516039969667077
0.4638595418073237,12.742455832958223,-1.8347595003247261,3.961348271369934,13.469550965270091
0.4738845417741686,13.39250015258789,0.05810026447288692,1.0832066398859024,13.436360094999367
0.483910541748628,13.94972810983658,1.3493493846058846,-1.2245826664566994,14.068235881129066
0.49393654172308743,15.0400092959404,2.0327178633213046,-2.0521183401346206,15.3148624288877
0.5039615416899323,15.402410366535188,2.6497932422161106,-1.0772073966264726,15.665759640087408
0.5139875416643918,14.59989405155182,3.6766944113373756,0.9331779035925866,15.084621609793569
0.5240135418716818,14.596942377090455,3.090932041704655,2.692695432901383,15.161635674982552
0.5340385418385267,16.250616824626924,2.4875315460562706,3.993395690917969,16.917965880025736
0.5440645418129861,13.330924293994904,0.5958140257000923,5.4455610537529,14.41258727902783
0.5540905417874455,12.195480383634568,-2.0842198464274406,6.989000283479691,14.209850073745914
0.5641155417542905,13.24571515917778,-3.0811224603652954,4.449308942556382,14.308690917066862
0.5741415417287499,13.85931378364563,-2.181016408503056,1.4230042751133443,14.10185634215227
0.5841675417032093,14.463218894004822,-0.6452110111713409,-1.3827950195968153,14.543490643276
0.5941925416700542,14.536195653676987,0.44138467490673067,-3.587006016969681,14.978732145245036
0.6042185416445136,14.396447199583054,1.331678221821785,-5.245041317939759,15.37990628332151
